ccc,alpha,delta,replicates,zero_probability,Method,ccc_hat,selected_lambda,time
1000,0.1,1e-5,30,0.2,mle_no_pen,794,NA,3.369271190961202
1000,0.1,1e-5,30,0.2,gof,791,70,51.9907989025116
1000,0.1,1e-5,30,0.2,gof,792,130,52.21487400929133
1000,0.1,1e-5,30,0.2,gof,791,90,52.02978102366129
1000,0.1,1e-5,30,0.2,gof,797,140,48.21534128189087
1000,0.1,1e-5,30,0.2,gof,797,100,40.88988070487976
1000,0.1,1e-5,30,0.2,mle_no_pen,1222,NA,3.4338204781214396
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.287250562508901
1000,0.1,1e-5,30,0.2,mle_no_pen,791,NA,3.566670064131419
1000,0.1,1e-5,30,0.2,mle_no_pen,797,NA,3.419467226664225
1000,0.1,1e-5,30,0.2,mle_no_pen,797,NA,3.3056231339772544
1000,0.1,1e-5,30,0.2,gof,795,50,50.719359461466475
1000,0.1,1e-5,30,0.2,gof,801,140,52.534748589992525
1000,0.1,1e-5,30,0.2,gof,795,140,51.048256262143454
1000,0.1,1e-5,30,0.2,gof,799,70,36.06335953871409
1000,0.1,1e-5,30,0.2,gof,779,120,27.995329594612123
1000,0.1,1e-5,30,0.2,mle_no_pen,795,NA,3.2530463457107546
1000,0.1,1e-5,30,0.2,mle_no_pen,801,NA,3.4353493332862852
1000,0.1,1e-5,30,0.2,mle_no_pen,795,NA,3.4053704341252646
1000,0.1,1e-5,30,0.2,mle_no_pen,799,NA,3.2968159119288125
1000,0.1,1e-5,30,0.2,mle_no_pen,779,NA,3.2038829286893207
1000,0.1,1e-5,30,0.2,gof,788,120,50.579107546806334
1000,0.1,1e-5,30,0.2,gof,792,50,53.35508624712626
1000,0.1,1e-5,30,0.2,gof,803,110,45.4356591741244
1000,0.1,1e-5,30,0.2,gof,813,140,33.217331123352054
1000,0.1,1e-5,30,0.2,gof,819,100,28.422262314955393
1000,0.1,1e-5,30,0.2,mle_no_pen,788,NA,3.5077274878819784
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.4926063815752664
1000,0.1,1e-5,30,0.2,mle_no_pen,803,NA,3.0680225213368733
1000,0.1,1e-5,30,0.2,mle_no_pen,813,NA,3.1430375297864277
1000,0.1,1e-5,30,0.2,mle_no_pen,819,NA,3.150563891728719
1000,0.1,1e-5,30,0.2,gof,790,110,52.854052174091336
1000,0.1,1e-5,30,0.2,gof,806,90,48.040011032422385
1000,0.1,1e-5,30,0.2,gof,799,110,48.447861448923746
1000,0.1,1e-5,30,0.2,gof,783,110,38.82072862386703
1000,0.1,1e-5,30,0.2,gof,795,140,40.007391679286954
1000,0.1,1e-5,30,0.2,mle_no_pen,2081,NA,3.530449092388153
1000,0.1,1e-5,30,0.2,mle_no_pen,806,NA,3.0934092958768207
1000,0.1,1e-5,30,0.2,mle_no_pen,799,NA,3.2478976885477704
1000,0.1,1e-5,30,0.2,mle_no_pen,783,NA,3.245392982165019
1000,0.1,1e-5,30,0.2,mle_no_pen,795,NA,3.479976511001587
1000,0.1,1e-5,30,0.2,gof,791,70,47.8595733722051
1000,0.1,1e-5,30,0.2,gof,803,50,48.976496871312456
1000,0.1,1e-5,30,0.2,gof,790,130,41.44988118807475
1000,0.1,1e-5,30,0.2,gof,798,130,40.902380275726316
1000,0.1,1e-5,30,0.2,gof,787,70,38.4450731197993
1000,0.1,1e-5,30,0.2,mle_no_pen,791,NA,3.0652153491973877
1000,0.1,1e-5,30,0.2,mle_no_pen,803,NA,3.238675006230672
1000,0.1,1e-5,30,0.2,mle_no_pen,790,NA,3.3895528435707094
1000,0.1,1e-5,30,0.2,mle_no_pen,798,NA,2.9325687170028685
1000,0.1,1e-5,30,0.2,mle_no_pen,787,NA,3.3000409960746766
1000,0.1,1e-5,30,0.2,gof,779,50,48.029414943854015
1000,0.1,1e-5,30,0.2,gof,797,140,49.82467571099599
1000,0.1,1e-5,30,0.2,gof,801,0,38.48295081853867
1000,0.1,1e-5,30,0.2,gof,792,30,36.17270604372025
1000,0.1,1e-5,30,0.2,gof,791,130,35.65553836027781
1000,0.1,1e-5,30,0.2,mle_no_pen,779,NA,3.0124372879664105
1000,0.1,1e-5,30,0.2,mle_no_pen,797,NA,3.5769179662068686
1000,0.1,1e-5,30,0.2,mle_no_pen,801,NA,3.1554555098215737
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.4209298133850097
1000,0.1,1e-5,30,0.2,mle_no_pen,1007,NA,3.441835836569468
1000,0.1,1e-5,30,0.2,gof,795,50,51.899899407227835
1000,0.1,1e-5,30,0.2,gof,787,80,49.30028826395671
1000,0.1,1e-5,30,0.2,gof,791,70,43.737329892317454
1000,0.1,1e-5,30,0.2,gof,810,140,31.02398081620534
1000,0.1,1e-5,30,0.2,gof,790,140,28.574028793970744
1000,0.1,1e-5,30,0.2,mle_no_pen,795,NA,3.5427224040031433
1000,0.1,1e-5,30,0.2,mle_no_pen,787,NA,3.482209300994873
1000,0.1,1e-5,30,0.2,mle_no_pen,791,NA,3.5106649001439414
1000,0.1,1e-5,30,0.2,mle_no_pen,810,NA,3.053713357448578
1000,0.1,1e-5,30,0.2,mle_no_pen,790,NA,3.179761079947154
1000,0.1,1e-5,30,0.2,gof,790,140,48.5717627565066
1000,0.1,1e-5,30,0.2,gof,794,90,45.05840521653493
1000,0.1,1e-5,30,0.2,gof,787,50,42.25078352292379
1000,0.1,1e-5,30,0.2,gof,794,140,32.36322557528813
1000,0.1,1e-5,30,0.2,gof,783,10,30.655868776639302
1000,0.1,1e-5,30,0.2,mle_no_pen,790,NA,3.482890240351359
1000,0.1,1e-5,30,0.2,mle_no_pen,794,NA,3.418153965473175
1000,0.1,1e-5,30,0.2,mle_no_pen,787,NA,3.079002054532369
1000,0.1,1e-5,30,0.2,mle_no_pen,794,NA,3.1937066594759624
1000,0.1,1e-5,30,0.2,mle_no_pen,783,NA,3.5152326107025145
1000,0.1,1e-5,30,0.2,gof,798,140,47.98787662585576
1000,0.1,1e-5,30,0.2,gof,792,100,49.04770027399063
1000,0.1,1e-5,30,0.2,gof,801,140,49.04604570070902
1000,0.1,1e-5,30,0.2,gof,790,140,48.103636976083116
1000,0.1,1e-5,30,0.2,gof,797,80,49.733310695489244
1000,0.1,1e-5,30,0.2,mle_no_pen,798,NA,3.0434882283210754
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.0006950656572977
1000,0.1,1e-5,30,0.2,mle_no_pen,801,NA,3.1358034213383994
1000,0.1,1e-5,30,0.2,mle_no_pen,790,NA,3.187222174803416
1000,0.1,1e-5,30,0.2,mle_no_pen,797,NA,3.1720141967137656
1000,0.1,1e-5,30,0.2,gof,817,100,47.441106736660004
1000,0.1,1e-5,30,0.2,gof,791,70,47.56628882090251
1000,0.1,1e-5,30,0.2,gof,802,130,38.201242140928905
1000,0.1,1e-5,30,0.2,gof,794,140,35.30130221843719
1000,0.1,1e-5,30,0.2,gof,792,140,31.69359370470047
1000,0.1,1e-5,30,0.2,mle_no_pen,817,NA,3.1703808983167012
1000,0.1,1e-5,30,0.2,mle_no_pen,791,NA,3.482393777370453
1000,0.1,1e-5,30,0.2,mle_no_pen,802,NA,3.2058802962303163
1000,0.1,1e-5,30,0.2,mle_no_pen,794,NA,3.02088326215744
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.428277063369751
1000,0.1,1e-5,30,0.2,gof,808,130,47.38611398537954
1000,0.1,1e-5,30,0.2,gof,792,100,49.69457847277324
1000,0.1,1e-5,30,0.2,gof,803,80,49.38720464706421
1000,0.1,1e-5,30,0.2,gof,779,110,46.295785415172574
1000,0.1,1e-5,30,0.2,gof,799,130,47.2594754020373
1000,0.1,1e-5,30,0.2,mle_no_pen,808,NA,3.0676164825757346
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.2759374260902403
1000,0.1,1e-5,30,0.2,mle_no_pen,803,NA,3.146303689479828
1000,0.1,1e-5,30,0.2,mle_no_pen,779,NA,3.058034618695577
1000,0.1,1e-5,30,0.2,mle_no_pen,799,NA,3.1742803414662677
1000,0.1,1e-5,30,0.2,gof,814,10,47.959495981534324
1000,0.1,1e-5,30,0.2,gof,790,140,47.38458845615387
1000,0.1,1e-5,30,0.2,gof,788,140,50.13857221206029
1000,0.1,1e-5,30,0.2,gof,795,110,51.465801640351614
1000,0.1,1e-5,30,0.2,gof,813,120,47.41011679172516
1000,0.1,1e-5,30,0.2,mle_no_pen,814,NA,3.2085542917251586
1000,0.1,1e-5,30,0.2,mle_no_pen,790,NA,3.3487703005472818
1000,0.1,1e-5,30,0.2,mle_no_pen,788,NA,3.4178643663724264
1000,0.1,1e-5,30,0.2,mle_no_pen,1879,NA,3.4580822189648948
1000,0.1,1e-5,30,0.2,mle_no_pen,813,NA,3.290031091372172
1000,0.1,1e-5,30,0.2,gof,780,80,48.793205519517265
1000,0.1,1e-5,30,0.2,gof,809,10,46.58438893953959
1000,0.1,1e-5,30,0.2,gof,791,140,53.61016492048899
1000,0.1,1e-5,30,0.2,gof,792,130,50.31739826202393
1000,0.1,1e-5,30,0.2,gof,784,140,51.7273477156957
1000,0.1,1e-5,30,0.2,mle_no_pen,780,NA,3.142208659648895
1000,0.1,1e-5,30,0.2,mle_no_pen,809,NA,3.146289336681366
1000,0.1,1e-5,30,0.2,mle_no_pen,2085,NA,3.578860036532084
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.4017312288284303
1000,0.1,1e-5,30,0.2,mle_no_pen,784,NA,3.2572264591852824
1000,0.1,1e-5,30,0.2,gof,810,130,47.54256448745728
1000,0.1,1e-5,30,0.2,gof,791,130,50.4526669939359
1000,0.1,1e-5,30,0.2,gof,812,30,48.35132539272308
1000,0.1,1e-5,30,0.2,gof,788,100,48.76541135311127
1000,0.1,1e-5,30,0.2,gof,806,140,46.73498433828354
1000,0.1,1e-5,30,0.2,mle_no_pen,810,NA,2.920293978850047
1000,0.1,1e-5,30,0.2,mle_no_pen,791,NA,3.279526964823405
1000,0.1,1e-5,30,0.2,mle_no_pen,812,NA,3.1843796133995057
1000,0.1,1e-5,30,0.2,mle_no_pen,788,NA,3.300321427981059
1000,0.1,1e-5,30,0.2,mle_no_pen,806,NA,2.9210500915845237
1000,0.1,1e-5,30,0.2,gof,792,140,47.96022506157557
1000,0.1,1e-5,30,0.2,gof,802,140,49.32125518719355
1000,0.1,1e-5,30,0.2,gof,795,140,49.23750084241231
1000,0.1,1e-5,30,0.2,gof,779,120,52.23405481179555
1000,0.1,1e-5,30,0.2,gof,803,110,49.479038906097415
1000,0.1,1e-5,30,0.2,mle_no_pen,792,NA,3.065251016616821
1000,0.1,1e-5,30,0.2,mle_no_pen,802,NA,3.2684671878814697
1000,0.1,1e-5,30,0.2,mle_no_pen,795,NA,3.5114805777867635
1000,0.1,1e-5,30,0.2,mle_no_pen,779,NA,3.4426295240720113
1000,0.1,1e-5,30,0.2,mle_no_pen,803,NA,3.1612449328104657
1000,0.1,1e-5,30,0.2,gof,797,80,51.75243132909139
1000,0.1,1e-5,30,0.2,gof,791,120,51.47347948551178
1000,0.1,1e-5,30,0.2,gof,802,140,49.006308511892954
1000,0.1,1e-5,30,0.2,gof,806,120,49.8574693997701
1000,0.1,1e-5,30,0.2,gof,812,140,48.236579378445946
1000,0.1,1e-5,30,0.2,mle_no_pen,797,NA,3.304634380340576
1000,0.1,1e-5,30,0.2,mle_no_pen,791,NA,3.3940324584643045
1000,0.1,1e-5,30,0.2,mle_no_pen,802,NA,3.258498287200928
1000,0.1,1e-5,30,0.2,mle_no_pen,806,NA,3.0984888235727945
1000,0.1,1e-5,30,0.2,mle_no_pen,812,NA,3.2124904950459796
1000,0.1,1e-5,30,0.2,gof,799,100,48.77740207115809
1000,0.1,1e-5,30,0.2,gof,770,100,48.21711657444636
1000,0.1,1e-5,30,0.2,gof,809,140,50.40349795420965
1000,0.1,1e-5,30,0.2,gof,806,100,49.66030111710231
1000,0.1,1e-5,30,0.2,gof,805,10,50.83064488569895
1000,0.1,1e-5,30,0.2,mle_no_pen,799,NA,3.2383986949920653
1000,0.1,1e-5,30,0.2,mle_no_pen,770,NA,3.0458322803179425
1000,0.1,1e-5,30,0.2,mle_no_pen,809,NA,3.350801678498586
1000,0.1,1e-5,30,0.2,mle_no_pen,806,NA,3.2255261580149335
1000,0.1,1e-5,30,0.2,mle_no_pen,805,NA,3.4596861362457276
1000,0.1,1e-5,30,0.3,gof,702,70,41.286171046892804
1000,0.1,1e-5,30,0.3,gof,698,100,43.17966702779134
1000,0.1,1e-5,30,0.3,gof,692,80,47.02572512229283
1000,0.1,1e-5,30,0.3,gof,687,130,42.36545697848002
1000,0.1,1e-5,30,0.3,gof,709,130,42.32347283760706
1000,0.1,1e-5,30,0.3,mle_no_pen,702,NA,2.7960017760594686
1000,0.1,1e-5,30,0.3,mle_no_pen,698,NA,2.820556088288625
1000,0.1,1e-5,30,0.3,mle_no_pen,692,NA,3.0185529748598734
1000,0.1,1e-5,30,0.3,mle_no_pen,687,NA,2.9700661182403563
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.8308582226435344
1000,0.1,1e-5,30,0.3,gof,704,140,43.17946830193202
1000,0.1,1e-5,30,0.3,gof,695,140,46.09490040143331
1000,0.1,1e-5,30,0.3,gof,702,140,47.17001984516779
1000,0.1,1e-5,30,0.3,gof,696,110,44.410173265139264
1000,0.1,1e-5,30,0.3,gof,710,140,42.68587135871251
1000,0.1,1e-5,30,0.3,mle_no_pen,704,NA,2.8947580337524412
1000,0.1,1e-5,30,0.3,mle_no_pen,695,NA,3.0720178723335265
1000,0.1,1e-5,30,0.3,mle_no_pen,702,NA,3.0194004575411477
1000,0.1,1e-5,30,0.3,mle_no_pen,696,NA,3.005384377638499
1000,0.1,1e-5,30,0.3,mle_no_pen,710,NA,2.677834995587667
1000,0.1,1e-5,30,0.3,gof,700,120,43.56560255686442
1000,0.1,1e-5,30,0.3,gof,707,130,43.95291606982549
1000,0.1,1e-5,30,0.3,gof,726,20,41.74201788107554
1000,0.1,1e-5,30,0.3,gof,702,100,45.66476935148239
1000,0.1,1e-5,30,0.3,gof,714,90,43.07111160755157
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.60982524951299
1000,0.1,1e-5,30,0.3,mle_no_pen,707,NA,2.8191829403241475
1000,0.1,1e-5,30,0.3,mle_no_pen,726,NA,2.7678574522336326
1000,0.1,1e-5,30,0.3,mle_no_pen,702,NA,3.007409648100535
1000,0.1,1e-5,30,0.3,mle_no_pen,714,NA,2.8058093786239624
1000,0.1,1e-5,30,0.3,gof,703,130,43.36217934687932
1000,0.1,1e-5,30,0.3,gof,688,100,47.44352516333262
1000,0.1,1e-5,30,0.3,gof,693,140,47.00253231922785
1000,0.1,1e-5,30,0.3,gof,693,130,47.88602140347163
1000,0.1,1e-5,30,0.3,gof,689,140,43.65404640833537
1000,0.1,1e-5,30,0.3,mle_no_pen,703,NA,2.924101666609446
1000,0.1,1e-5,30,0.3,mle_no_pen,688,NA,2.938517435391744
1000,0.1,1e-5,30,0.3,mle_no_pen,693,NA,3.041580843925476
1000,0.1,1e-5,30,0.3,mle_no_pen,693,NA,3.0691918174425763
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,3.1375751972198485
1000,0.1,1e-5,30,0.3,gof,713,100,43.50336401859919
1000,0.1,1e-5,30,0.3,gof,710,140,42.07919377883275
1000,0.1,1e-5,30,0.3,gof,700,140,43.84836761951446
1000,0.1,1e-5,30,0.3,gof,706,130,42.563296965758006
1000,0.1,1e-5,30,0.3,gof,722,140,38.00785676638285
1000,0.1,1e-5,30,0.3,mle_no_pen,713,NA,2.8452692866325378
1000,0.1,1e-5,30,0.3,mle_no_pen,710,NA,2.689283057053884
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.7084386348724365
1000,0.1,1e-5,30,0.3,mle_no_pen,706,NA,2.82773011525472
1000,0.1,1e-5,30,0.3,mle_no_pen,722,NA,2.894244686762492
1000,0.1,1e-5,30,0.3,gof,1813,50,44.850409491856894
1000,0.1,1e-5,30,0.3,gof,700,140,43.49148387511571
1000,0.1,1e-5,30,0.3,gof,689,110,46.08392624060313
1000,0.1,1e-5,30,0.3,gof,702,130,44.56204859018326
1000,0.1,1e-5,30,0.3,gof,710,130,37.592781905333204
1000,0.1,1e-5,30,0.3,mle_no_pen,688,NA,3.136799605687459
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.825411013762156
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,3.129987967014313
1000,0.1,1e-5,30,0.3,mle_no_pen,702,NA,3.0178647796312967
1000,0.1,1e-5,30,0.3,mle_no_pen,710,NA,2.7609870513280232
1000,0.1,1e-5,30,0.3,gof,700,140,43.15017310380936
1000,0.1,1e-5,30,0.3,gof,699,140,43.53534412384033
1000,0.1,1e-5,30,0.3,gof,711,0,41.62921386559804
1000,0.1,1e-5,30,0.3,gof,709,40,41.86282990376154
1000,0.1,1e-5,30,0.3,gof,704,120,37.600921241442364
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.742771855990092
1000,0.1,1e-5,30,0.3,mle_no_pen,699,NA,2.7624091506004333
1000,0.1,1e-5,30,0.3,mle_no_pen,711,NA,2.784486130873362
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.8495920578638714
1000,0.1,1e-5,30,0.3,mle_no_pen,704,NA,2.900766396522522
1000,0.1,1e-5,30,0.3,gof,689,140,46.660003157456714
1000,0.1,1e-5,30,0.3,gof,1831,40,44.424581758181255
1000,0.1,1e-5,30,0.3,gof,678,130,42.00656254291535
1000,0.1,1e-5,30,0.3,gof,698,80,42.752370123068495
1000,0.1,1e-5,30,0.3,gof,707,10,28.67720360358556
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,2.9986733078956602
1000,0.1,1e-5,30,0.3,mle_no_pen,695,NA,2.670931911468506
1000,0.1,1e-5,30,0.3,mle_no_pen,678,NA,2.7405689716339112
1000,0.1,1e-5,30,0.3,mle_no_pen,698,NA,3.1731522480646768
1000,0.1,1e-5,30,0.3,mle_no_pen,707,NA,2.53492591381073
1000,0.1,1e-5,30,0.3,gof,691,100,48.316744887828825
1000,0.1,1e-5,30,0.3,gof,721,110,42.9823793331782
1000,0.1,1e-5,30,0.3,gof,699,130,46.29278248151143
1000,0.1,1e-5,30,0.3,gof,729,30,35.81550712188085
1000,0.1,1e-5,30,0.3,gof,691,140,32.38672506014506
1000,0.1,1e-5,30,0.3,mle_no_pen,691,NA,3.2825376868247984
1000,0.1,1e-5,30,0.3,mle_no_pen,721,NA,2.899144180615743
1000,0.1,1e-5,30,0.3,mle_no_pen,699,NA,3.2280070980389914
1000,0.1,1e-5,30,0.3,mle_no_pen,729,NA,2.8369367003440855
1000,0.1,1e-5,30,0.3,mle_no_pen,691,NA,3.176526737213135
1000,0.1,1e-5,30,0.3,gof,710,50,42.577168599764505
1000,0.1,1e-5,30,0.3,gof,715,120,41.638889507452646
1000,0.1,1e-5,30,0.3,gof,689,130,42.560230791568756
1000,0.1,1e-5,30,0.3,gof,706,140,33.67663989861806
1000,0.1,1e-5,30,0.3,gof,704,60,25.018884932994844
1000,0.1,1e-5,30,0.3,mle_no_pen,710,NA,2.68623769680659
1000,0.1,1e-5,30,0.3,mle_no_pen,715,NA,2.64324179093043
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,2.959486512343089
1000,0.1,1e-5,30,0.3,mle_no_pen,706,NA,2.821125408013662
1000,0.1,1e-5,30,0.3,mle_no_pen,704,NA,2.6530054132143657
1000,0.1,1e-5,30,0.3,gof,711,140,39.8833443403244
1000,0.1,1e-5,30,0.3,gof,693,100,35.65509291489919
1000,0.1,1e-5,30,0.3,gof,704,80,26.30038403272629
1000,0.1,1e-5,30,0.3,gof,698,140,26.943692839145662
1000,0.1,1e-5,30,0.3,gof,715,100,24.637444043159483
1000,0.1,1e-5,30,0.3,mle_no_pen,711,NA,2.7190083265304565
1000,0.1,1e-5,30,0.3,mle_no_pen,693,NA,2.937390220165253
1000,0.1,1e-5,30,0.3,mle_no_pen,704,NA,2.773886430263519
1000,0.1,1e-5,30,0.3,mle_no_pen,698,NA,2.6241536855697634
1000,0.1,1e-5,30,0.3,mle_no_pen,715,NA,2.7584629972775776
1000,0.1,1e-5,30,0.3,gof,709,50,43.298440770308176
1000,0.1,1e-5,30,0.3,gof,688,120,47.26620448033015
1000,0.1,1e-5,30,0.3,gof,714,30,42.24534264008204
1000,0.1,1e-5,30,0.3,gof,696,140,43.39804448684057
1000,0.1,1e-5,30,0.3,gof,713,130,41.76840378046036
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.749793072541555
1000,0.1,1e-5,30,0.3,mle_no_pen,688,NA,2.9987495064735414
1000,0.1,1e-5,30,0.3,mle_no_pen,714,NA,2.7263538956642153
1000,0.1,1e-5,30,0.3,mle_no_pen,696,NA,2.7398601810137433
1000,0.1,1e-5,30,0.3,mle_no_pen,713,NA,2.6186533689498903
1000,0.1,1e-5,30,0.3,gof,700,140,41.31425671577453
1000,0.1,1e-5,30,0.3,gof,695,70,37.62108504374822
1000,0.1,1e-5,30,0.3,gof,713,100,31.681889804204307
1000,0.1,1e-5,30,0.3,gof,709,140,30.613222968578338
1000,0.1,1e-5,30,0.3,gof,713,130,25.557434391975402
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.9653822501500446
1000,0.1,1e-5,30,0.3,mle_no_pen,695,NA,3.023097320397695
1000,0.1,1e-5,30,0.3,mle_no_pen,713,NA,2.7548565308252972
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.6603586355845135
1000,0.1,1e-5,30,0.3,mle_no_pen,713,NA,2.618722983201345
1000,0.1,1e-5,30,0.3,gof,700,20,43.86217848459879
1000,0.1,1e-5,30,0.3,gof,682,140,43.611249228318535
1000,0.1,1e-5,30,0.3,gof,692,40,46.582882448037466
1000,0.1,1e-5,30,0.3,gof,720,140,42.131051031748456
1000,0.1,1e-5,30,0.3,gof,692,10,43.903273208936056
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.93226402203242
1000,0.1,1e-5,30,0.3,mle_no_pen,682,NA,2.850250418980916
1000,0.1,1e-5,30,0.3,mle_no_pen,881,NA,2.9335118850072224
1000,0.1,1e-5,30,0.3,mle_no_pen,720,NA,2.7828181982040405
1000,0.1,1e-5,30,0.3,mle_no_pen,692,NA,2.8960150122642516
1000,0.1,1e-5,30,0.3,gof,689,90,42.19723408222198
1000,0.1,1e-5,30,0.3,gof,692,130,43.53421975374222
1000,0.1,1e-5,30,0.3,gof,726,40,42.67646671533585
1000,0.1,1e-5,30,0.3,gof,706,60,43.22424971262614
1000,0.1,1e-5,30,0.3,gof,696,60,46.691248691082
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,2.654852632681529
1000,0.1,1e-5,30,0.3,mle_no_pen,692,NA,2.7831512371699016
1000,0.1,1e-5,30,0.3,mle_no_pen,726,NA,2.7912931640942893
1000,0.1,1e-5,30,0.3,mle_no_pen,706,NA,2.890504503250122
1000,0.1,1e-5,30,0.3,mle_no_pen,696,NA,2.939967389901479
1000,0.1,1e-5,30,0.3,gof,709,100,42.78168836037318
1000,0.1,1e-5,30,0.3,gof,698,50,44.879802628358206
1000,0.1,1e-5,30,0.3,gof,703,0,41.38458620707194
1000,0.1,1e-5,30,0.3,gof,689,140,42.635244222482044
1000,0.1,1e-5,30,0.3,gof,713,0,42.03830407460531
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.8225821336110433
1000,0.1,1e-5,30,0.3,mle_no_pen,698,NA,2.949103045463562
1000,0.1,1e-5,30,0.3,mle_no_pen,703,NA,2.7381755550702414
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,2.757981320222219
1000,0.1,1e-5,30,0.3,mle_no_pen,713,NA,2.7346255938212076
1000,0.1,1e-5,30,0.3,gof,715,120,42.8216800848643
1000,0.1,1e-5,30,0.3,gof,699,140,47.89408323764801
1000,0.1,1e-5,30,0.3,gof,718,140,42.74984495639801
1000,0.1,1e-5,30,0.3,gof,684,100,42.91418509483337
1000,0.1,1e-5,30,0.3,gof,709,10,43.60451703071594
1000,0.1,1e-5,30,0.3,mle_no_pen,715,NA,2.710207680861155
1000,0.1,1e-5,30,0.3,mle_no_pen,699,NA,3.1412806431452434
1000,0.1,1e-5,30,0.3,mle_no_pen,718,NA,2.7335493167241416
1000,0.1,1e-5,30,0.3,mle_no_pen,684,NA,2.9304866949717203
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.9201853473981223
1000,0.1,1e-5,30,0.3,gof,700,20,43.90037484963735
1000,0.1,1e-5,30,0.3,gof,695,40,46.96893186966578
1000,0.1,1e-5,30,0.3,gof,710,70,43.02929701407751
1000,0.1,1e-5,30,0.3,gof,709,140,42.33613361517588
1000,0.1,1e-5,30,0.3,gof,689,140,46.07453741629919
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,2.9008150060971576
1000,0.1,1e-5,30,0.3,mle_no_pen,695,NA,3.0750796794891357
1000,0.1,1e-5,30,0.3,mle_no_pen,710,NA,2.9514052112897238
1000,0.1,1e-5,30,0.3,mle_no_pen,709,NA,2.7328020453453066
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,3.026234579086304
1000,0.1,1e-5,30,0.3,gof,700,60,44.271053802967074
1000,0.1,1e-5,30,0.3,gof,1449,30,47.23210375706355
1000,0.1,1e-5,30,0.3,gof,696,60,44.903126116593675
1000,0.1,1e-5,30,0.3,gof,699,130,46.59959536790848
1000,0.1,1e-5,30,0.3,gof,714,20,43.55927003224691
1000,0.1,1e-5,30,0.3,mle_no_pen,700,NA,3.073072608311971
1000,0.1,1e-5,30,0.3,mle_no_pen,693,NA,2.9122376561164858
1000,0.1,1e-5,30,0.3,mle_no_pen,696,NA,2.8430055379867554
1000,0.1,1e-5,30,0.3,mle_no_pen,699,NA,2.9756290555000304
1000,0.1,1e-5,30,0.3,mle_no_pen,714,NA,2.8034029960632325
1000,0.1,1e-5,30,0.3,gof,691,30,41.33742344379425
1000,0.1,1e-5,30,0.3,gof,687,90,41.98885993162791
1000,0.1,1e-5,30,0.3,gof,693,10,43.34508968989054
1000,0.1,1e-5,30,0.3,gof,689,140,43.032169779141746
1000,0.1,1e-5,30,0.3,gof,696,30,43.209910945097604
1000,0.1,1e-5,30,0.3,mle_no_pen,691,NA,2.728024458885193
1000,0.1,1e-5,30,0.3,mle_no_pen,687,NA,2.762112565835317
1000,0.1,1e-5,30,0.3,mle_no_pen,693,NA,2.8135985334714255
1000,0.1,1e-5,30,0.3,mle_no_pen,689,NA,2.9899510860443117
1000,0.1,1e-5,30,0.3,mle_no_pen,696,NA,2.692145621776581
1000,0.1,0.001,50,0.3,gof,655,0,34.91963438193003
1000,0.1,0.001,50,0.3,gof,819,0,35.77205414374669
1000,0.1,0.001,50,0.3,gof,690,20,35.65909098784129
1000,0.1,0.001,50,0.3,gof,520,140,34.904003063837685
1000,0.1,0.001,50,0.3,gof,799,30,35.140549806753796
1000,0.1,0.001,50,0.3,mle_no_pen,655,NA,2.3881004055341086
1000,0.1,0.001,50,0.3,mle_no_pen,819,NA,2.493207593758901
1000,0.1,0.001,50,0.3,mle_no_pen,690,NA,2.34599951505661
1000,0.1,0.001,50,0.3,mle_no_pen,662,NA,2.275761922200521
1000,0.1,0.001,50,0.3,mle_no_pen,658,NA,2.2921695351600646
1000,0.1,0.001,50,0.3,gof,671,0,35.52860062917073
1000,0.1,0.001,50,0.3,gof,550,130,38.095552702744804
1000,0.1,0.001,50,0.3,gof,778,90,35.36837048927943
1000,0.1,0.001,50,0.3,gof,799,0,35.43971643447876
