name,label,ccc,p_log,replicates,Method,Draw,ccc_hat,selected_lambda,time
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1648,NA,1.1154781699180603
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1505,NA,1.034470295906067
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,2984,0,10.721049761772155
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,3245,50,10.894896392027537
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,2966,140,10.358601601918538
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,3237,0,9.827252399921417
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,2984,NA,58.3410747051239
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,3245,NA,57.241408824920654
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,2966,NA,59.373823404312134
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,3237,NA,55.343238830566406
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1502,5,12.176979172229768
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1511,0,11.622969774405162
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1638,10,9.65771602789561
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1495,50,6.789623288313548
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1502,NA,1.0621295849482217
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1511,NA,1.0896897832552592
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1638,NA,1.0959642012914022
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1495,NA,1.0976696332295737
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,2976,0,10.038879521687825
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,3235,10,10.403289592266082
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,3200,40,10.277144968509674
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,2960,0,10.154465730985006
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,2976,NA,53.94878959655762
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,3235,NA,58.576414823532104
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,3200,NA,55.44458866119385
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,2960,NA,54.42287468910217
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1496,70,12.30051836570104
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1511,20,12.535725736618042
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1520,0,10.0204088250796
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1627,0,9.069100415706634
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1496,NA,1.0635094205538431
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1511,NA,1.1130657116572062
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1520,NA,1.165026275316874
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1627,NA,1.0736658811569213
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,2960,0,10.572285095850626
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,3225,0,10.337995843092601
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,2994,105,10.592510771751403
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,2953,105,10.567755011717479
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,2960,NA,1.004688819249471
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,3225,NA,59.17735290527344
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,2994,NA,59.236238956451416
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,2953,NA,57.95545721054077
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1627,15,12.083031038443247
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1486,0,11.428752454121907
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1505,15,10.549733118216198
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1623,15,9.109835783640543
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1627,NA,1.050788446267446
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1486,NA,1.1024568597475688
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1505,NA,1.1226781407992046
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1623,NA,1.1390865445137024
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,3227,5,10.857420182228088
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,3237,0,10.54899884859721
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,2960,50,10.702304498354595
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,3243,0,10.564518646399181
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,3227,NA,58.86674118041992
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,3237,NA,57.22567558288574
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,2960,NA,1.0117745002110798
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,3243,NA,59.186201333999634
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1625,0,12.307489128907521
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1536,0,11.777159114678701
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1504,0,7.476720452308655
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1500,0,8.102341115474701
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1625,NA,1.0527840654055278
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1536,NA,1.0506774504979453
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1504,NA,1.0994288802146912
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1500,NA,1.0659202098846436
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,3258,0,10.494741050402324
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,2967,20,10.435472055276234
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,2960,0,10.532018641630808
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,3216,0,10.236970329284668
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,3258,NA,54.98279690742493
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,2967,NA,56.83362317085266
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,2960,NA,56.239328384399414
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,3216,NA,59.13809156417847
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1504,30,12.056860069433847
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1634,5,11.8163094719251
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1514,0,9.783053493499756
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1636,0,8.45414643685023
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1504,NA,1.0490891695022584
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1634,NA,1.0876983086268106
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1514,NA,1.0114084005355835
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1636,NA,1.160363793373108
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,3208,0,10.070810747146606
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,3219,5,10.688455792268117
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,2973,20,10.656748135884603
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,2960,0,10.160526740550996
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,3208,NA,56.12057304382324
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,3219,NA,1.0196924567222596
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,2973,NA,56.49798512458801
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,2960,NA,57.86068916320801
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1520,0,11.734245836734772
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1493,5,12.309380594889323
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1500,5,9.183428637186687
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1507,0,8.907699429988861
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1520,NA,1.0665140390396117
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1493,NA,1.1704439679781595
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1500,NA,1.0675871610641479
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1507,NA,1.1127181688944499
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,2989,0,10.254418063163758
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.2,2967,0,10.552918684482574
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.3,2976,50,10.354223465919494
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.4,2960,0,10.401221998532613
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.1,2989,NA,54.68803834915161
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.2,2967,NA,57.6335871219635
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.3,2976,NA,54.44396448135376
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,mle_no_pen,r1.4,2960,NA,55.61106896400452
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.1,1484,0,12.180206227302552
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.2,1627,0,11.907827564080556
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.3,1493,30,8.779757829507192
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,gof,r1.4,1623,0,9.295127276579539
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.1,1484,NA,1.1237984975179036
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.2,1627,NA,1.1290639837582905
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.3,1493,NA,1.1289342522621155
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 30)",1000,0.995,30,mle_no_pen,r1.4,1623,NA,1.0602427840232849
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 30)",2000,0.995,30,gof,r1.1,3221,0,10.011573727925619
