method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[4] CV GOF,1e3,0.1,0.1,6,861,139,0.12058978285878733,0.09757325361712264,0,7064.635,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,822.2,177.79999999999995,0.15169933775169833,0.1119947879533431,0,7312.035,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1438.3,438.29999999999995,0.0844140737281678,0.09750967942651226,0,6746.872999999998,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,837.9,162.10000000000002,0.13279936281582672,0.1057387522363931,0,6829.797999999999,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1422.9,422.9000000000001,0.08426532346059959,0.09614986739492391,0,6974.536000000004,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,10,806,194,0.12769386789997086,0.101765901213357,NA,96.67699999999991,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,832,168,0.1257920306528587,0.1081567969423208,NA,95.93899999999996,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,863,137,0.11617552590765211,0.10088843479678476,NA,91.30900000000008,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,1034,34,0.09499549286230705,0.09410144789439767,NA,88.60400000000004,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,864,136,0.12166889996500944,0.10385886738362053,NA,97.09400000000005,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,364.35,635.65,0.4310777668210712,0.1499433509828025,50,14201.947,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,348.05,651.95,0.4890964351977156,0.16871695320805763,60,13973.294999999998,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,367.2,632.8,0.4178287132141097,0.1493827220168816,55,13849.170999999988,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,367.2,632.8,0.43294304289323143,0.146516109811096,60,13888.089999999997,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,372.1,627.9,0.4398223195308998,0.155682925216188,60,14506.562000000005,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,769.9,230.10000000000002,0.14251963196985,0.10375197368415046,5,7340.220999999998,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,844.6,155.39999999999998,0.13253469818314398,0.10918652906871837,0,7205.465000000004,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,830.7,169.29999999999995,0.12824890043946724,0.10350195785491542,0,7157.500999999997,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,996.7,3.2999999999999545,0.1068855921960376,0.09548960530315181,0,7326.902000000002,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,865.8,134.20000000000005,0.12759604688009518,0.10578527516890841,0,7398.247999999992,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,806,194,0.12769386789997086,0.101765901213357,0,1998.4680000000008,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,832,168,0.12579203065125552,0.1081567969416595,0,1987.662000000002,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,863,137,0.11617552590740415,0.1008884347971884,0,1915.6280000000006,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,1034,34,0.09499549286156117,0.09410144789397333,0,1898.854000000003,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,864,136,0.12166889996460009,0.10385886738339992,0,2036.9229999999989,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,927.4,72.60000000000002,0.1164343068407987,0.09950669777657434,0,10582.770000000004,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,844.6,155.39999999999998,0.13253462962007015,0.10918667556501205,0,10515.872999999992,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,830.7,169.29999999999995,0.1282489004527763,0.10350195785532385,0,10397.005999999994,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,996.7,3.2999999999999545,0.10688558345565945,0.09548962980064972,0,10526.892999999996,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,865.8,134.20000000000005,0.12759617141562313,0.10578521877907442,0,10770.080999999991,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,14,854,146,0.11931205670252026,0.10249654505105271,NA,132.91699999999992,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,772,228,0.13359982086720834,0.10441145493242646,NA,120.02300000000014,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,1200,200,0.08145767282326777,0.09394829517966047,NA,125.21299999999997,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,664,336,0.16752133356885832,0.11182047459803607,NA,134.01999999999998,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,861,139,0.12370446210525575,0.10979157869826191,NA,134.6590000000001,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,408.35,591.65,0.3489233052783173,0.14006106124519263,55,19457.813999999984,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,381.5,618.5,0.39192947497248526,0.14641671386122698,60,18662.328999999998,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,443.75,556.25,0.31440043648867183,0.13104748184001896,60,19081.272999999986,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,370.5,629.5,0.42283254178344715,0.15378664531960565,60,19709.649000000034,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,410.2,589.8,0.3706765251382404,0.15241344483500002,60,19708.68200000003,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,792.5,207.5,0.13258894224859716,0.10453022035286981,0,9533.571999999986,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,784.3,215.70000000000005,0.1419369177200389,0.10708719861299436,0,9206.690999999992,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,1348.1,348.0999999999999,0.07817863770953716,0.09226422443888087,0,9790.332000000024,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,671.5,328.5,0.16912533452345402,0.11199520211825775,0,10349.501000000018,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,871.8,128.20000000000005,0.13326848990893045,0.11390435904523386,0,10007.100000000006,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,854,146,0.11931205669993519,0.10249654504930805,0,2745.167000000005,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,772,228,0.13359928190031112,0.10441159929507154,0,2595.9479999999967,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,1200,200,0.08145767281912397,0.0939482951747913,0,2654.983,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,664,336,0.16764196979141985,0.11184080966125294,5,2769.7869999999966,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,861,139,0.12370446210651215,0.10979157869900762,0,2803.5570000000007,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,792.5,207.5,0.1325889422495226,0.10453022035317008,0,14673.81700000001,16,1,76,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,784.3,215.70000000000005,0.14193691808049885,0.10708719868181829,0,14035.748999999982,16,2,77,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1348.1,348.0999999999999,0.078178637709691,0.09226422443914584,0,14398.747999999992,16,3,78,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,671.5,328.5,0.16912533255912013,0.1119952058258229,0,15158.24900000001,16,4,79,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,871.8,128.20000000000005,0.13326857344882292,0.11390436503815174,0,14696.722999999998,16,5,80,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.01,1e-5,6,1501,501,0.006537412350364518,1.0330629543842959e-5,NA,57.62700000000001,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,2193,1193,0.004435324723182711,1.0777546537052152e-5,NA,57.26099999999997,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1428,428,0.006823380112989986,9.016481379997341e-6,NA,61.226,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1311,311,0.007670437231290182,1.1799765287175207e-5,NA,60.531000000000006,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1770,770,0.0054670887376277845,8.517567995137367e-6,NA,56.777000000000044,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,424.65,575.35,0.03588836240894796,9.408240890596147e-6,20,9786.386000000006,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,211.8,788.2,0.1091487778019216,1.1472103094763759e-5,60,9625.169999999998,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,240.05,759.95,0.11659474432634252,9.173078573768846e-6,60,9718.996000000006,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,286.05,713.95,0.05102954272924634,1.1538199864184073e-5,25,9751.928,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,221.15,778.85,0.12159973676178505,8.90925950084799e-6,60,9630.70700000001,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1656.7,656.7,0.006146028082353093,9.845630108977268e-6,0,5096.533000000003,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,2264.7,1264.6999999999998,0.004391224153637573,1.0701793988506046e-5,0,5035.227999999999,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1634.4,634.4000000000001,0.006264069267879518,8.701902829567554e-6,0,5137.221000000005,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1777.2,777.2,0.006107104929890545,1.2534265981726457e-5,0,5200.716,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1560,560,0.007959883681547422,7.845838707705349e-6,0,5024.9779999999955,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,170,830,0.0903498676039341,9.94085028179754e-6,55,1245.5929999999998,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,155,845,0.10268187955826825,1.1405690117103519e-5,60,1231.5119999999988,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,191,809,0.07624108511655076,9.077012640926727e-6,55,1257.2039999999997,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,177,823,0.0886032045429205,9.690942282975372e-6,50,1264.0509999999995,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,189,811,0.06993329961495513,7.28735087348443e-6,30,1276.2259999999987,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,282.9,717.1,0.06599293726073567,6.833551375638068e-6,40,7745.495000000003,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,206,794,0.09761361982171392,9.609210023596478e-6,50,7641.156999999999,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,195.2,804.8,0.14115219471344642,8.849057900514583e-6,60,7794.4000000000015,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,290,710,0.07341819496691436,9.479450088541726e-6,50,7731.377999999997,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,564.7,435.29999999999995,0.060305265681346,7.700935338245083e-6,30,7603.607999999993,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,10,2130,1130,0.004570100951822439,1.0203966732471293e-5,NA,92.2059999999999,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1755,755,0.005472262198009349,9.672986765906338e-6,NA,98.09800000000018,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,2294,1294,0.004236708576570788,9.741733410649046e-6,NA,99.19100000000003,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,2554,1554,0.004049068412430865,9.227192971998215e-6,NA,100.19299999999998,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1408,408,0.007022402398316718,8.08035883647959e-6,NA,103.64900000000011,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,169.55,830.45,0.09731736548646494,1.0969308390907664e-5,60,14459.143000000011,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,195.15,804.85,0.0795458658300533,9.34370066130149e-6,50,14468.267999999982,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,170.95,829.05,0.09803777831337748,9.91145794425307e-6,60,14601.573000000004,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,183.05,816.95,0.09794911441820756,9.784552971259324e-6,60,15265.454999999987,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,171.45,828.55,0.09207970758024338,6.489520041517176e-6,60,15230.367999999988,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1805.5,805.5,0.005450771414234651,1.020713324712494e-5,0,7605.900999999998,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1742.9,742.9000000000001,0.0056740858244746974,1.0044408505894172e-5,0,7533.01400000001,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1590.7,590.7,0.006247813174913172,1.0230047071256381e-5,0,7435.354000000007,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,2105,1105,0.005038001695271951,9.612760069265746e-6,0,7842.521999999997,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1226.9,226.9000000000001,0.0125417563265211,8.398401542963488e-6,0,7533.914999999994,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,1259,259,0.007902832911904514,1.0210297554855078e-5,45,1889.5190000000002,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,671,329,0.015940978147828928,8.374753249614971e-6,50,1960.2669999999998,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,706,294,0.014481176119420677,8.336358561494992e-6,40,2013.3410000000003,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,1410,410,0.007488596347011865,9.252297223359932e-6,55,2080.495999999999,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,333,667,0.034447387266941985,6.527285008015779e-6,30,2082.0390000000007,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,237,763,0.06924586008695839,1.0302384231041607e-5,40,11155.121,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,181.5,818.5,0.08819087978018056,1.0016865108716748e-5,50,11059.396999999997,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,240.3,759.7,0.0655788032918241,9.1128053252508115e-06,35,11024.557,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,200.1,799.9,0.09120194306485598,9.5846522811383e-6,60,11747.861999999994,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,229.6,770.4,0.07191236391859292,7.025258851929154e-6,45,11697.918000000005,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,14,2090,1090,0.0045947071728099035,1.0391335272545972e-5,NA,131.26099999999997,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1815,815,0.005420597214076448,9.313719114394151e-6,NA,136.35500000000002,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1570,570,0.0065414328151057795,1.0150443994881582e-5,NA,140.817,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1460,460,0.006715296305467782,8.267280381033858e-6,NA,145.73099999999977,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1517,517,0.006509793624966548,9.911828974069513e-6,NA,135.5970000000002,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,1472.8,472.79999999999995,0.006725888508574873,1.0676121588267357e-5,15,19062.890000000014,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,227.7,772.3,0.081424322961967,9.07542632576854e-6,55,19608.879000000015,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,238.35,761.65,0.0726175404604184,9.774378900944227e-6,50,20360.078000000038,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,152.95,847.05,0.11049070947017418,1.0324348214636617e-5,60,18736.651000000013,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,184.35,815.65,0.09716251773833023,1.0542719178458932e-5,60,18484.523000000045,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,2035.2,1035.2,0.004870924912133306,1.0036952871996683e-5,0,9685.633999999991,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1833.8,833.8,0.005685596367067315,9.208609685743739e-6,0,10019.290999999997,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1584.6,584.5999999999999,0.006576332994726085,9.696947844664164e-6,10,10278.353999999992,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1564.8,564.8,0.006258515813679803,8.278447148492025e-6,0,10373.77800000002,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1540.6,540.5999999999999,0.00660501424739789,9.764489622060967e-6,0,10116.075000000012,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1265,265,0.007760257040801896,1.0271884503076825e-5,55,2626.6800000000003,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1412,412,0.007036272799320263,9.083001468158473e-6,15,2713.8899999999994,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1251,251,0.008273440058547476,8.977506901039503e-6,60,2778.372000000003,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1332,332,0.007388906058996442,8.207524455467672e-6,45,2888.890999999996,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,719,281,0.014176039926577075,8.117636778640744e-6,50,2752.989999999998,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,401.1,598.9,0.05188231918648271,9.326651176484664e-6,60,13961.469999999972,16,1,76,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,301.2,698.8,0.06751845606675758,8.626865361298837e-6,55,14536.728999999992,16,2,77,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,624.6,375.4,0.0342590309339712,8.687942854543048e-6,35,14903.197999999975,16,3,78,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,156.8,843.2,0.10242338034892567,9.512095746032631e-6,50,15041.002999999968,16,4,79,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,212.8,787.2,0.0818426680625888,9.069259781312953e-6,55,14792.718999999983,16,5,80,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.1,0.1,6,708,292,0.14990100608436677,0.10447901169863535,NA,58.324,17,1,81,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1017,17,0.09558938160145239,0.09493456864054385,NA,55.985,17,2,82,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1524,524,0.060900282019691235,0.0887597530665618,NA,53.342,17,3,83,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,855,145,0.11495847939062658,0.09355353623336267,NA,55.658000000000015,17,4,84,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,863,137,0.12100812517511958,0.10539994839454762,NA,55.741000000000014,17,5,85,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,317.25,682.75,0.5819423314200667,0.17181509702382222,40,13740.451000000001,17,1,81,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,317.05,682.95,0.5764313851096872,0.16885461862484924,50,13700.503,17,2,82,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,321.5,678.5,0.5810351827780159,0.16790185452407763,55,13232.520999999997,17,3,83,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,303.05,696.95,0.6285295321673449,0.16972300390841175,50,13667.387999999999,17,4,84,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,313.75,686.25,0.6252370068564206,0.1871331486904916,50,13906.867000000006,17,5,85,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,860.6,139.39999999999998,0.17134770339630895,0.10846204003735961,0,7051.996,17,1,81,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1380.2,380.20000000000005,0.08192486966663909,0.0929109968067254,0,6930.253,17,2,82,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1867.6,867.5999999999999,0.07856922908514266,0.09320725133413743,0,6858.066999999999,17,3,83,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,652.9,347.1,0.16739129000419142,0.10133400036062185,0,6984.874,17,4,84,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,776.8,223.20000000000005,0.1482897570701427,0.11210297699014081,0,7147.213000000003,17,5,85,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
