name,label,ccc.x,alpha.x,delta.x,replicates,Method,Draw,ccc.y,alpha.y,delta.y,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.7,2000,0.1,0.001,6,1386,614,0.1815374420632536,0.0012485208488892637,140,21.745805458227792
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.8,2000,0.1,0.001,6,2183,183,0.09189615329937052,9.640748304119004e-4,140,21.957144753138223
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.9,2000,0.1,0.001,6,3687,1687,0.046884918485631887,8.665770787076916e-4,10,21.93365741968155
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.10,2000,0.1,0.001,6,1787,213,0.12266590751110801,0.001253462986091029,110,21.785492833455404
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.11,2000,0.1,0.001,6,1745,255,0.11950935682978905,0.001120688741343628,10,22.11518136660258
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.12,2000,0.1,0.001,6,2593,593,0.07557732233292769,0.0010866987214223124,50,22.579680466651915
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r4.13,2000,0.1,0.001,6,1803,197,0.11621365126889968,0.0011292165709833948,20,21.3970649043719
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.1,2000,0.1,0.001,6,2151,151,0.0962401240453031,0.0012119545041720785,10,21.161444063981374
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.2,2000,0.1,0.001,6,2578,578,0.07241712413445549,0.0010016256184797409,80,21.02568418184916
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.3,2000,0.1,0.001,6,2573,573,0.07112645052863524,9.017380883848921e-4,80,20.98658145268758
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.4,2000,0.1,0.001,6,2149,149,0.09616038332769396,0.0011860750975305704,70,20.80528146425883
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.5,2000,0.1,0.001,6,1437,563,0.17350876696655068,0.00128460317121538,70,21.809729850292207
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.6,2000,0.1,0.001,6,2157,157,0.09366958131115978,0.0010077460899579052,90,22.65653740564982
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.7,2000,0.1,0.001,6,2904,904,0.06277137715842526,9.141119750748585e-4,20,22.73812957604726
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.8,2000,0.1,0.001,6,2236,236,0.09123797675553158,9.922359101468927e-4,80,22.592368320624033
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.9,2000,0.1,0.001,6,1787,213,0.11279202604297475,0.0011921809553571583,20,21.83787704706192
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.10,2000,0.1,0.001,6,2548,548,0.07234706312259877,0.0010149339002129844,50,22.18833200931549
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.11,2000,0.1,0.001,6,2159,159,0.09150913683577942,9.699270549659344e-4,20,22.79251790046692
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.12,2000,0.1,0.001,6,1404,596,0.1789321177229387,0.001194865585386819,140,22.414698096116386
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r5.13,2000,0.1,0.001,6,1815,185,0.11618524461826507,0.0011224190744091261,30,20.435954439640046
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.1,2000,0.1,0.001,6,1822,178,0.11874354686325116,0.001285465313731856,10,21.40111122528712
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.2,2000,0.1,0.001,6,2628,628,0.0720338197980705,0.0011793350777750196,10,20.822978405157723
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.3,2000,0.1,0.001,6,1817,183,0.11282069936748745,0.001164507951223099,80,20.86053633292516
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.4,2000,0.1,0.001,6,2956,956,0.06191536375234738,9.236139077112165e-4,0,22.019372125466663
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.5,2000,0.1,0.001,6,2215,215,0.08699351130254275,0.0010426524485947172,90,22.10716322263082
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.6,2000,0.1,0.001,6,2251,251,0.08735084472151398,0.0011686041124366236,0,22.08136258920034
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.7,2000,0.1,0.001,6,2530,530,0.06720994685029735,0.0010069522351341996,0,21.341263012091318
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.8,2000,0.1,0.001,6,1861,139,0.11526715408509741,0.001169960897774055,80,22.815803611278533
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.9,2000,0.1,0.001,6,1400,600,0.18206279012871898,0.0012417567425338943,140,21.901992650826774
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.10,2000,0.1,0.001,6,2633,633,0.07015121030351212,0.0010185663886104713,50,22.680202027161915
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.11,2000,0.1,0.001,6,1826,174,0.12019533521444832,0.0011763476666750334,130,22.433195066452026
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.12,2000,0.1,0.001,6,2653,653,0.06888333150060678,0.0010042495653871163,60,22.614781634012857
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r6.13,2000,0.1,0.001,6,2982,982,0.06407378395842556,9.403399582276135e-4,30,20.626075772444405
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.1,2000,0.1,0.001,6,1810,190,0.11580581293754855,0.0010804946835229784,60,21.383965305487315
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.2,2000,0.1,0.001,6,1833,167,0.12181884022030443,0.0011329426579415468,90,20.81929838657379
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.3,2000,0.1,0.001,6,2904,904,0.06269566423306067,9.118585663706088e-4,10,21.53940038283666
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.4,2000,0.1,0.001,6,2232,232,0.08846597110236498,0.0011331462345440476,0,20.93066757917404
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.5,2000,0.1,0.001,6,2603,603,0.07166657265611796,0.0010391393925909197,40,21.18670396010081
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.6,2000,0.1,0.001,6,2189,189,0.08792657774071201,0.001009076837054343,80,21.413205269972483
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.7,2000,0.1,0.001,6,1404,596,0.18510205197087026,0.0012001801649604406,110,21.921772837638855
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.8,2000,0.1,0.001,6,1399,601,0.1833606343173025,0.001243149710399791,100,22.34297347863515
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.9,2000,0.1,0.001,6,1799,201,0.11687983263420179,0.001219736110064992,70,21.871078185240428
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.10,2000,0.1,0.001,6,2548,548,0.07584373414071369,0.0011398149481412652,0,21.914488112926485
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.11,2000,0.1,0.001,6,1799,201,0.1215113593827797,0.0012271414356888068,40,22.366524696350098
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.12,2000,0.1,0.001,6,2927,927,0.06317715562564231,9.03640151082031e-4,10,22.171263273557027
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r7.13,2000,0.1,0.001,6,2174,174,0.09615598400149775,0.001177498756767884,30,21.3597495953242
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.1,2000,0.1,0.001,6,2942,942,0.06167085066042414,8.817983739993736e-4,0,21.515420762697854
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.2,2000,0.1,0.001,6,1817,183,0.11543907856415567,0.0012191179739307423,120,20.716883730888366
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.3,2000,0.1,0.001,6,2172,172,0.09141301513171225,9.705332938437968e-4,120,20.908847300211587
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.4,2000,0.1,0.001,6,2988,988,0.06343626009652628,9.028342119610207e-4,10,22.45108898480733
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.5,2000,0.1,0.001,6,1810,190,0.11167531950388072,0.0010816896181104858,0,21.134604124228158
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.6,2000,0.1,0.001,6,2189,189,0.09546602100928547,0.001030313855895323,0,21.05272767543793
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.7,2000,0.1,0.001,6,1801,199,0.11823789552140361,0.0010560762110656651,0,22.578743314743043
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.8,2000,0.1,0.001,6,1759,241,0.12479975833061462,0.0011553182547474083,30,22.558759888013203
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.9,2000,0.1,0.001,6,1806,194,0.12511825430950038,0.001092035837995649,120,22.347711364428203
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.10,2000,0.1,0.001,6,1845,155,0.12268909432108349,0.001254738432860298,20,22.277092210451762
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.11,2000,0.1,0.001,6,1798,202,0.11791263561207749,0.0011930941131887032,70,22.186320185661316
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.12,2000,0.1,0.001,6,1421,579,0.17802860215682442,0.0012005227819114484,70,22.157966601848603
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,gof,r8.13,2000,0.1,0.001,6,1407,593,0.18642446074353722,0.001377484115761011,130,20.578065534432728
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.1,2000,0.1,0.001,6,1810,190,0.11807813741500721,0.0012435904719354134,NA,1.4504952430725098
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.2,2000,0.1,0.001,6,1791,209,0.1152705317879,0.0011205334840833682,NA,1.3873263597488403
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.3,2000,0.1,0.001,6,2202,202,0.08685326906575684,0.0012150003533700393,NA,1.324726645151774
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.4,2000,0.1,0.001,6,1771,229,0.11985796142169923,0.0012356939095775341,NA,1.348198616504669
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.5,2000,0.1,0.001,6,2947,947,0.06423460895152301,9.403071473272156e-4,NA,1.345518128077189
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.6,2000,0.1,0.001,6,1833,167,0.11084318131742765,0.001189457356644745,NA,1.395082414150238
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.7,2000,0.1,0.001,6,1843,157,0.12116903995598133,0.0013096625510735558,NA,1.6717758297920227
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.8,2000,0.1,0.001,6,2503,503,0.07475975369718364,0.001179992470433824,NA,1.3440377632776896
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.9,2000,0.1,0.001,6,1817,183,0.11727668256282504,0.0012264499037518278,NA,1.3824143926302592
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.10,2000,0.1,0.001,6,1854,146,0.1146317003496897,0.001277055411235568,NA,1.403901787598928
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.11,2000,0.1,0.001,6,2913,913,0.062219202691753295,8.750716007545673e-4,NA,1.4959357817967733
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.12,2000,0.1,0.001,6,2959,959,0.06428002093830057,9.600009138605199e-4,NA,1.3580587347348532
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r1.13,2000,0.1,0.001,6,1815,185,0.11518458689843739,0.0012323742555036433,NA,1.4067948579788208
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.1,2000,0.1,0.001,6,1815,185,0.11927735346411193,0.0012791923156317269,NA,1.363663101196289
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.2,2000,0.1,0.001,6,2573,573,0.07480236507715113,0.001162552880717543,NA,1.4864259600639342
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.3,2000,0.1,0.001,6,1817,183,0.11872760840782601,0.0012300424277718464,NA,1.402826758225759
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.4,2000,0.1,0.001,6,2525,525,0.07429601280820451,0.0011809237896823696,NA,1.3182525555292766
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.5,2000,0.1,0.001,6,2870,870,0.06323019579751533,9.251374181378182e-4,NA,1.3421592950820922
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.6,2000,0.1,0.001,6,1770,230,0.12447814235134917,0.001382414654739305,NA,1.2838929851849874
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.7,2000,0.1,0.001,6,1785,215,0.1267884995925803,0.001393651529479923,NA,1.4377620061238607
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.8,2000,0.1,0.001,6,1766,234,0.12639794221975956,0.0014021855851834573,NA,1.4223979830741882
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.9,2000,0.1,0.001,6,2225,225,0.09429991221952093,0.0010864102111120487,NA,1.5429234385490418
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.10,2000,0.1,0.001,6,2575,575,0.07301337816179831,0.0011763559735319283,NA,1.342026706536611
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.11,2000,0.1,0.001,6,2525,525,0.07548444695826372,0.0011264822833728203,NA,1.314896325270335
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.12,2000,0.1,0.001,6,2881,881,0.06239484945682776,8.915126355606947e-4,NA,1.357068117459615
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r2.13,2000,0.1,0.001,6,2155,155,0.08766972531521967,0.0010156686569015951,NA,1.3771207292874654
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r3.1,2000,0.1,0.001,6,2625,625,0.07298269107635766,0.0011300057909811017,NA,1.3823184728622437
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r3.2,2000,0.1,0.001,6,1756,244,0.12238346842495823,0.001327826856538269,NA,1.4145986000696817
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r3.3,2000,0.1,0.001,6,1775,225,0.11420958058009961,0.001136682022987673,NA,1.4486395438512167
fct-list/ccc_2000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_6,"NB draws from true C = 2000, size = 0.1, prob = 0.001, replicates = 6)",2000,0.1,0.001,6,mle_no_pen,r3.4,2000,0.1,0.001,6,1810,190,0.11794204410531042,0.0012289933186447094,NA,1.2990835785865784
