method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[3] GOF,1e3,0.1,1e-5,10,966,34,0.10543132549869408,6.711827800075439e-6,90,8714.487999999998,13,2,62,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,838,162,0.12864340040327896,5.292580041640896e-6,60,8803.69200000001,13,3,63,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,972,28,0.09983818882334315,6.66680116498862e-6,20,8733.718999999997,13,4,64,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,962,38,0.10191766837085307,6.639820274324037e-6,50,8416.763999999996,13,5,65,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,1032,32,0.0920939708421582,9.677311022085368e-4,NA,750.8140000000003,13,1,61,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,972,28,0.10793304609088021,0.001325894102944519,NA,791.1630000000005,13,2,62,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,866,134,0.13054088611987597,0.0013344577634426082,NA,769.3130000000001,13,3,63,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1142,142,0.08283531319072425,0.0010432490479366638,NA,748.9449999999997,13,4,64,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,945,55,0.109156610050629,0.0011029764987672414,NA,781.2830000000013,13,5,65,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,839,161,0.13259960761554368,8.397342825941944e-6,NA,1090.4159999999993,13,1,61,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,6562,5562,0.009207850329953915,5.874864564710829e-6,NA,1026.3089999999993,13,2,62,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,972,28,0.09964435298775463,6.659214194419824e-6,NA,1098.1920000000027,13,3,63,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,849,151,0.13150542317505534,8.167308651641392e-6,NA,1092.2890000000007,13,4,64,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,1289,289,0.061374763993670686,7.225221180014644e-6,NA,1106.911,13,5,65,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1032,32,0.09209397084245947,9.677311022092026e-4,0,7891.634999999995,13,1,61,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1080,80,0.09223503232393863,0.0010779154577337704,60,8168.664999999994,13,2,62,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,866,134,0.1236092982851464,0.0012934036353303645,120,8174.801999999996,13,3,63,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1142,142,0.0809989699771128,9.167705001503655e-4,70,7957.148000000016,13,4,64,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,840,160,0.12742223552999254,0.0011191326000462556,90,7714.135000000009,13,5,65,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,1119,119,0.0753578830609289,5.133426213989474e-6,30,11092.573999999993,13,1,61,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,838,162,0.13896659543062986,6.6124275151118e-6,110,11710.839999999997,13,2,62,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,833,167,0.14114360070129894,6.310183868591483e-6,100,11233.622000000003,13,3,63,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,990,10,0.09759584603332018,6.656806514607049e-6,100,10953.456999999995,13,4,64,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,1003,3,0.09614527519205097,6.652252754487113e-6,140,10717.645999999979,13,5,65,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,945,55,0.11435331651665037,0.0010625236069714806,NA,239.32399999999998,14,1,66,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1127,127,0.09057538797767235,9.668618526637836e-4,NA,236.84000000000003,14,2,67,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,834,166,0.12984536349303913,0.0011425857710607244,NA,235.00799999999998,14,3,68,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1118,118,0.0823804975583875,9.095536134370203e-4,NA,231.659,14,4,69,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1054,54,0.09577737153979028,0.001177378242025496,NA,240.78699999999992,14,5,70,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,832,168,0.14710148017953395,9.392584765060951e-6,NA,341.46900000000005,14,1,66,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,834,166,0.13506983752097504,8.151814846612052e-6,NA,347.71000000000004,14,2,67,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,858,142,0.13520270468297355,8.136544796196355e-6,NA,347.5010000000002,14,3,68,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,986,14,0.09826761757946811,4.705458467631929e-6,NA,332.7000000000003,14,4,69,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,837,163,0.13603242853435446,8.771886206785608e-6,NA,359.2919999999999,14,5,70,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1155,155,0.0828278553959694,9.227918262382357e-4,30,5200.1,14,1,66,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1127,127,0.09057538797778064,9.66861852700662e-4,0,5128.214,14,2,67,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,834,166,0.12984536349302742,0.0011425857710607996,0,5129.678,14,3,68,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1118,118,0.08296820845055537,9.082686125692293e-4,10,5004.435000000001,14,4,69,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1054,54,0.09776473472813771,0.0011126657369516485,40,5180.383000000002,14,5,70,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,1109,109,0.08094671375217007,5.646890048040586e-6,130,7313.306999999997,14,1,66,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,834,166,0.13917908406084792,5.7878662854642195e-6,90,7069.654000000002,14,2,67,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,858,142,0.13846861901519963,7.486546459902958e-6,50,7187.8240000000005,14,3,68,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,845,155,0.13967791329992207,5.884032785303859e-6,90,7140.2119999999995,14,4,69,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,837,163,0.12951949118378542,4.706049826508039e-6,130,7421.082000000002,14,5,70,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1155,155,0.08772042340604902,0.0011459883666762678,NA,393.1709999999998,14,1,66,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,938,62,0.10566373620055398,0.0010693395744624367,NA,395.44500000000016,14,2,67,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1160,160,0.08165988934798606,0.0010436892801412346,NA,391.47299999999996,14,3,68,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,860,140,0.13236628317405938,0.0011316730271821748,NA,400.83899999999994,14,4,69,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,940,60,0.11866003589960204,0.001273430096014082,NA,392.3189999999995,14,5,70,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,832,168,0.13769702233025383,7.989309292850372e-6,NA,564.5329999999994,14,1,66,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,1001,1,0.099244096936938,6.620781471556241e-6,NA,564.6409999999996,14,2,67,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,843,157,0.13341216333798686,8.614073631615781e-6,NA,579.0619999999999,14,3,68,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,863,137,0.13259698430259634,8.2597186344767e-6,NA,563.3900000000003,14,4,69,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,1390,390,0.06073170954606448,8.725614626385223e-6,NA,578.6549999999997,14,5,70,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1260,260,0.07665466806754974,9.11455133520729e-4,20,8401.112000000001,14,1,66,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1459,459,0.06296246558297017,9.03625590750459e-4,10,8346.413,14,2,67,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1160,160,0.08010530118185169,9.149915277645758e-4,50,8366.210999999996,14,3,68,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,967,33,0.10749089705427081,0.0010668421441504172,90,8480.065000000002,14,4,69,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,940,60,0.11866003634534782,0.0012734301010336785,0,8384.815000000002,14,5,70,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,832,168,0.13902078307552265,6.0600376251368306e-6,60,11813.392000000007,14,1,66,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,858,142,0.13723756228757844,5.7182751350559635e-6,90,11791.968999999997,14,2,67,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,983,17,0.10096983388185458,6.656938686797365e-6,130,11623.123000000007,14,3,68,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,863,137,0.13616615719128972,5.815235617962758e-6,120,11915.926000000007,14,4,69,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,834,166,0.13909303549213814,6.5801064255782014e-6,80,11851.228000000003,14,5,70,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,1155,155,0.0881049381508684,0.001136509304500908,NA,552.7579999999998,14,1,66,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1160,160,0.0797249527524809,0.0010223655957502854,NA,548.8069999999989,14,2,67,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,967,33,0.11014511588565784,0.0012460683875502034,NA,545.7000000000007,14,3,68,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1056,56,0.09720260736902904,0.0012828137722223371,NA,559.9560000000001,14,4,69,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,837,163,0.12950437214747929,0.001170745552371387,NA,547.2219999999998,14,5,70,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,858,142,0.13059526061483462,8.247086472016583e-6,NA,804.9280000000017,14,1,66,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,852,148,0.130592333354148,8.885834327305718e-6,NA,802.4079999999994,14,2,67,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,863,137,0.13130664903842232,8.442320619347237e-6,NA,782.143,14,3,68,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,1286,286,0.06310800976395499,7.818208571499673e-6,NA,836.5770000000011,14,4,69,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,993,7,0.09641510342819955,6.651925809395329e-6,NA,806.4179999999997,14,5,70,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1050,50,0.09453079743738571,0.0010237769970442936,140,11220.682,14,1,66,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1054,54,0.09734271844184977,9.70170789622319e-4,120,11091.929000000004,14,2,67,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,967,33,0.10974412839441766,0.0010666522473398322,60,11052.021000000008,14,3,68,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,845,155,0.12851608213485172,0.0012937398628287578,60,10718.315999999992,14,4,69,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,837,163,0.12813931547635474,0.0011250199141000271,60,10223.706999999995,14,5,70,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,1001,1,0.09581648080597953,6.627756102884535e-6,10,14730.315000000002,14,1,66,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,994,6,0.1063674624299868,6.334207876256733e-6,90,14921.136999999988,14,2,67,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,863,137,0.13704101696159332,6.033033377321252e-6,120,14811.065999999992,14,3,68,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,857,143,0.1306027966188257,5.940171917093769e-6,100,16438.12599999996,14,4,69,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,851,149,0.13421517376009176,6.115551852062482e-6,10,15696.441999999981,14,5,70,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,951,49,0.11762341967643793,0.0012277953283845076,NA,345.1,15,1,71,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1350,350,0.06783901211165892,0.0010094632459799482,NA,336.313,15,2,72,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1147,147,0.09402318138351724,0.0010983979400818126,NA,343.279,15,3,73,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1131,131,0.08135298055182258,9.365224852323482e-4,NA,334.99299999999994,15,4,74,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,935,65,0.11512728791994063,0.0013503877648268865,NA,324.12200000000007,15,5,75,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,1386,386,0.06167601844341846,6.120954741295263e-6,NA,522.8679999999999,15,1,71,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,997,3,0.09826540214936087,6.677335909311813e-6,NA,482.078,15,2,72,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,846,154,0.13371603815952993,6.90158512305942e-6,NA,464.47699999999986,15,3,73,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,854,146,0.1312717948823919,8.073650146267543e-6,NA,465.94299999999976,15,4,74,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,982,18,0.09941119102346695,6.642511566861543e-6,NA,464.59299999999985,15,5,75,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,951,49,0.11762341967643793,0.0012277953283845076,0,5164.5830000000005,15,1,71,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1350,350,0.06787363173848582,0.0010074162203328524,10,5119.731,15,2,72,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1251,251,0.07663660259141018,9.188222088369908e-4,10,5164.171,15,3,73,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1131,131,0.08181844123985992,9.295515171109589e-4,40,5057.353000000001,15,4,74,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1246,246,0.07724730404463503,0.0010000490180717154,30,5159.886000000002,15,5,75,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,832,168,0.14007218641812666,6.273251697458652e-6,80,7226.995000000003,15,1,71,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,1140,140,0.07784206008951602,5.540591691461155e-6,70,7494.516000000003,15,2,72,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,846,154,0.13565848091094004,6.15758895711905e-6,80,7253.848999999995,15,3,73,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,854,146,0.1356995257621745,5.758956803704027e-6,140,7148.575999999994,15,4,74,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,1122,122,0.07720394944950958,5.107591513395794e-6,30,7356.595000000001,15,5,75,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,951,49,0.10843681827966237,0.0012804825702256214,NA,560.7049999999999,15,1,71,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,938,62,0.1134913582798307,0.00112283159616925,NA,551.2039999999997,15,2,72,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1765,765,0.04698579101643837,8.410147620952673e-4,NA,539.0100000000002,15,3,73,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,816,184,0.13288223746382155,0.0011258680905478799,NA,535.1170000000002,15,4,74,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,850,150,0.13445502354783684,0.0012955368515031684,NA,542.7709999999997,15,5,75,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,1424,424,0.05724122656677125,6.8377972180504525e-6,NA,778.3269999999993,15,1,71,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,850,150,0.1328920429708173,8.413628516207794e-6,NA,793.7739999999994,15,2,72,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,996,4,0.09695898885017003,6.62367561997019e-6,NA,755.2009999999991,15,3,73,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,976,24,0.09954826704630167,6.641411967378302e-6,NA,760.1180000000004,15,4,74,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,834,166,0.13190355174876414,9.27164514085948e-6,NA,785.8269999999993,15,5,75,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1268,268,0.07646849124938233,9.85176753616975e-4,20,8405.83600000001,15,1,71,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,834,166,0.1405304893626417,0.0011512412689067934,50,8317.085000000006,15,2,72,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1765,765,0.04698579101643837,8.410147620952673e-4,0,8159.691000000006,15,3,73,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1122,122,0.08149180358384732,9.179499066409367e-4,40,8140.472000000009,15,4,74,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,956,44,0.10767647950379003,0.0010661934175904002,80,8333.362999999998,15,5,75,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,855,145,0.13523842192498436,6.42669954503704e-6,120,12066.938999999998,15,1,71,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,992,8,0.1003924031704779,6.643095863484469e-6,130,11786.406999999992,15,2,72,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,996,4,0.09982939470833764,5.89022593484663e-6,130,11608.642000000007,15,3,73,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,837,163,0.1389750763840642,6.108148844281304e-6,90,11397.796000000002,15,4,74,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,834,166,0.139720829171151,6.263903691495521e-6,80,11616.897000000026,15,5,75,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,1373,373,0.06739658364341769,0.001048829423939958,NA,745.6620000000003,15,1,71,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,831,169,0.13435363822489166,0.0011824103236223902,NA,776.5410000000011,15,2,72,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1020,20,0.09837052717516974,0.0011223001940541557,NA,725.1590000000015,15,3,73,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,956,44,0.11331075832224277,0.0012260067707728609,NA,759.7130000000016,15,4,74,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1060,60,0.09401154287113825,9.9660812049645e-4,NA,773.0300000000007,15,5,75,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,855,145,0.13034671129380096,7.529373709900619e-6,NA,1083.4480000000003,15,1,71,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,854,146,0.13134366306710687,8.166534136892532e-6,NA,1071.2890000000007,15,2,72,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,982,18,0.09877942528296228,6.653982918865783e-6,NA,1065.6440000000002,15,3,73,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,854,146,0.13150583862165796,8.33911856008465e-6,NA,1064.9349999999977,15,4,74,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,4700,3700,0.013969682477036017,4.71318724679831e-6,NA,1082.762999999999,15,5,75,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1162,162,0.08588146683529974,0.0010293336469137462,80,11048.776000000013,15,1,71,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1038,38,0.09970055564141042,0.001130911728468502,130,11035.203000000009,15,2,72,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1020,20,0.09987474822322706,0.0010123862413805324,130,10250.244000000006,15,3,73,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,956,44,0.11006292806455345,9.92070186928765e-4,90,10492.119000000006,15,4,74,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1060,60,0.09401154287113825,9.9660812049645e-4,0,10491.342000000004,15,5,75,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,997,3,0.0990212027900574,6.292593676476838e-6,70,15220.758999999991,15,1,71,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,854,146,0.1269463752913178,7.015214192815934e-6,80,14653.109999999986,15,2,72,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,982,18,0.1001351801568622,6.656533280238821e-6,100,16011.970000000001,15,3,73,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,854,146,0.13663964629593317,5.805663981192736e-6,60,15823.038,15,4,74,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,855,145,0.13728293424753094,6.518597448822819e-6,50,16544.302000000025,15,5,75,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,1129,129,0.08479215082030805,0.0011691399775398599,NA,331.111,16,1,76,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1116,116,0.08786707677055619,0.00118308533549182,NA,319.85699999999997,16,2,77,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1324,324,0.06571169262951436,8.506363023714691e-4,NA,333.26800000000003,16,3,78,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1222,222,0.07732635390197372,0.0010233996482194906,NA,331.9050000000001,16,4,79,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,796,204,0.1385177254188782,0.0012461734279089138,NA,337.39300000000003,16,5,80,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,862,138,0.12830830484316763,8.552133431731906e-6,NA,480.5,16,1,76,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,1398,398,0.06255386940951817,7.966002434953575e-6,NA,535.3579999999997,16,2,77,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
